Timer,State,InteractionTorque,Angle,MotorTorque,HumanTorque
0.033430858,flexion,0.0,0.0,0,0.0
0.066791692,flexion,0.0,0.0,0,0.0
0.10019082,flexion,0.0,0.0,0,0.0
0.133465301,flexion,0.0,0.0,0,0.0
0.166784637,flexion,0.0,0.0,0,-23.530913811803902
0.20019215,flexion,0.0,0.0,0,-11.37429615105454
0.233466621,flexion,0.0,0.0,0,-4.696529672709827
0.266796046,flexion,0.0,0.0,0,-2.5148334051993007
0.300219018,flexion,0.0,0.0,0,-1.1538095270410555
0.333482569,flexion,0.0,0.0,0,0.28045094881070765
0.366793769,flexion,0.0,0.0,0,1.3505447608698196
0.400212384,flexion,0.0,0.0,0,1.2607600580511948
0.433507854,flexion,0.0,0.0,0,1.654740058161623
0.466753761,flexion,0.0,0.0,0,3.598562767003166
0.500213002,flexion,0.0,0.0,0,4.685742653053004
0.533469539,flexion,0.0,0.0,0,6.147733820488827
0.566746435,flexion,0.0,0.0,0,6.749634408897254
0.600117198,flexion,0.0,0.0,0,7.581242564375332
0.633459848,flexion,0.0,0.0,0,8.213237100906552
0.666902578,flexion,0.0,0.0,0,8.814504248934094
0.700254386,flexion,0.0,0.0,0,9.112144199338283
0.733480335,flexion,0.0,0.0,0,9.095946786465925
0.766932893,flexion,0.0,0.0,0,9.148008305811175
0.800261998,flexion,0.0,0.0,0,8.938552469271606
0.833523224,flexion,0.0,0.0,0,8.503174278712903
0.866795981,flexion,0.0,0.0,0,8.044720230150734
0.90018512,flexion,0.0,0.0,0,7.740609901126804
0.933459991,flexion,0.0,0.0,0,7.149335869387589
0.966791049,flexion,0.0,0.0,0,6.43438031919014
1.000183464,flexion,0.0,0.0,0,5.741169490543414
1.033524101,flexion,0.0,0.0,0,5.440975765972699
1.066790796,flexion,0.0,0.0,0,4.818612217480558
1.100329499,flexion,0.0,0.0,0,4.206282772263375
1.133468553,flexion,0.0,0.0,0,3.636865479967409
1.166799,flexion,0.0,0.0,0,3.126001067179031
1.200217794,flexion,0.0,0.0,0,2.7319512532771957
1.233464042,flexion,0.0,0.0,0,2.356433490613245
1.266792164,flexion,0.0,0.0,0,2.0032159504330678
1.300201701,flexion,0.0,0.0,0,1.718018311445785
1.33347518,flexion,0.0,0.0,0,1.5775454928722101
1.366827719,flexion,0.0,0.0,0,1.580977982155745
1.400214383,flexion,0.0,0.0,0,1.68834491045553
1.433496859,flexion,0.0,0.0,0,1.945716135835967
1.466874716,flexion,0.0,0.0,0,1.9875878847983226
1.500190124,flexion,0.0,0.0,0,1.9317432964327217
1.533484132,flexion,0.0,0.0,0,1.757287433119156
1.566790453,flexion,0.0,0.0,0,1.6742289780868165
1.600193308,flexion,0.0,0.0,0,1.6165662784487886
1.63352109,flexion,0.0,0.0,0,1.6201907686806973
1.666764752,flexion,0.0,0.0,0,1.67556973391733
1.70017974,flexion,0.0,0.0,0,1.8050616801575692
1.733466083,flexion,0.0,0.0,0,1.9846605646679336
1.766804375,flexion,0.0,0.0,0,2.1573783047951376
1.800183244,flexion,0.0,0.0,0,2.285458209559594
1.833476119,flexion,0.0,0.0,0,2.4248477822086167
1.866784314,flexion,0.0,0.0,0,2.535308757909103
1.900104973,flexion,0.0,0.0,0,2.637551049969362
1.933473342,flexion,0.0,0.0,0,2.6885697878717645
1.966754115,flexion,0.0,0.0,0,2.6979879189620135
2.000200932,flexion,0.0,0.0,0,2.668177419643206
2.033472037,flexion,0.0,0.0,0,2.6076386022391462
2.066798316,flexion,0.0,0.0,0,2.6076386022391462
2.100217251,flexion,0.0,0.0,0,2.6076386022391462
2.133503664,flexion,0.0,0.0,0,2.6076386022391462
2.295766123,flexion,-0.11329198368162166,73.58139567009938,0,2.55704939853447
2.300290575,flexion,-0.57724399412557,74.72783851582975,0,1.861983979879068
2.333500323,flexion,-0.11039003720642748,75.43163643038989,0,0.7093750272728441
2.366841069,flexion,0.3880183452490632,75.43458316640844,0,0.6681598428832354
2.40019975,flexion,-0.07370818389158429,75.43721043076235,0,0.7803682350452154
2.433466476,flexion,-0.11964527338723475,75.43978765309903,0,0.917977365882471
2.466913063,flexion,-0.07998184068704688,75.44256648530347,0,1.0139760401104256
2.500126168,flexion,-1.0361134705620252,75.42550830409452,0,0.7267314896724852
2.533428772,flexion,-1.0064028067324753,75.39902574572756,0,0.07253942381755038
2.566761704,flexion,-1.043916163267987,75.36745158859746,0,-0.4539059393849946
2.60016556,flexion,-1.0554362914530406,75.29953799767853,0,-0.8299198474654566
2.63345013,flexion,-1.0774195557591508,75.1872842835166,0,-1.3070713647575174
2.666759677,flexion,-1.0927343125052913,75.00787176779572,0,-2.007510836589077
2.70010397,flexion,-1.1524408083253537,74.74105761073116,0,-2.6753018445898875
2.733444316,flexion,-1.222934500359779,74.33154838719385,0,-3.352291783749733
2.766790072,flexion,-1.2889097769385836,73.78272457324873,0,-4.133643698442877
2.800186284,flexion,50.96398307181321,73.06476480554653,0,-4.637316143763879
2.833501993,flexion,-1.5123436677032163,72.16218696841169,0,-5.023248457413585
2.86681116,flexion,-1.619694178366331,71.06505423729901,0,-5.453204209158848
2.900168638,flexion,-1.7523819041051483,69.7171596237397,0,-5.855006350943326
2.933481341,flexion,-1.851280166493869,68.20676484439736,0,-6.078225894518481
3.280660828,flexion,-1.875676256421273,67.45240838744057,0,-6.1442052190843635
3.300111048,flexion,-2.2027639921583266,43.15713018721044,0,-1.3131462343402451
3.33344388,flexion,-2.1400571767683894,40.96074284705718,0,-0.7478230453474597
3.366746284,flexion,-2.076502917996299,38.83509200135103,0,-0.2678490591285958
3.400106477,flexion,-1.9964733892990825,36.90137322295009,0,-0.16180675483204798
3.4335771,flexion,-1.9383385529797876,35.03771455460538,0,-0.40225090102027966
3.466963313,flexion,-1.8814192044127864,33.39916947807994,0,-0.7898767240585988
3.500124048,flexion,-1.8263518437502657,32.05444981000502,0,-1.3017458366242332
3.533452571,flexion,-1.7728836992462564,30.573122894251913,0,-1.4408515410458749
3.566929947,flexion,-1.704165820959389,29.160449896644586,0,-1.3849142774303225
3.600340395,flexion,-1.653925362675856,27.932641272395937,0,-1.3997318071770324
3.633772836,flexion,-1.604535189456361,26.766644152574923,0,-1.1548838866473559
3.666844192,flexion,-1.6144200406318276,25.665344434222778,0,-1.4091777596644988
3.700102101,flexion,-1.5848528862654132,24.553233439359698,0,-1.849651942545831
3.73342854,flexion,-1.585487884421755,23.447994649434712,0,-2.380780762910844
3.766894484,flexion,-1.5996521225024027,22.292273032528595,0,-2.929734223265174
3.800250961,flexion,7.008010456969817,21.120274272418477,0,-3.381565147476911
3.833518228,flexion,-1.6694940290759352,19.87805262558604,0,-3.8730706700794895
3.866795624,flexion,9.760593287876382,18.549244217540124,0,-4.185017500577873
3.900115611,flexion,-1.7346569066898057,17.153212349765095,0,-4.473675957312246
3.933511102,flexion,-1.7695984597283378,15.643737151020687,0,-4.796230886674409
3.966933292,flexion,-1.809730140019965,14.09623384590343,0,-5.099124804535421
4.000104177,flexion,-1.8650716828662177,12.459506657651785,0,-5.283876842275691
4.033471063,flexion,-1.914553306544217,10.734499621854441,0,-5.346155980499098
4.066826818,flexion,-1.9596695010064127,8.97216138271202,0,-5.415038930525266
4.100350742,flexion,-2.0187989404813624,7.013712229862216,0,-5.2960571232527025
4.133478925,flexion,-2.064062701849511,5.04882272037415,0,-5.152414407870956
4.166708431,flexion,-2.057992732731892,3.0321168130677476,0,-4.5054848423455995
4.200099422,flexion,-2.043208053614032,1.028941580687377,0,-1.934634298057188
4.233465267,flexion,1.0046355436250622,0.005639746775926511,0,-0.6456072478164262
4.266758082,flexion,-0.04698094908643047,0.008177291326867387,0,0.4226088272154542
4.300270554,flexion,-0.10316679567188601,0.01030909151758557,0,0.9287079148354463
4.333457399,flexion,1.1282191575237182,0.1444117848337016,0,2.0040613359542783
4.366899929,flexion,1.2216057201031265,0.49637639976831005,0,3.6495940780096956
4.400166224,flexion,-51.15097935635287,1.1357999150053895,0,4.742105679776523
4.433445955,flexion,1.5858037403069993,2.118021177836193,0,5.829038939714721
4.46677548,flexion,1.7224592869844004,3.377455753702614,0,6.681504384022546
4.500249689,flexion,1.8804711327172348,4.956762226579197,0,7.232118549876785
4.53343427,flexion,-1.540804460775809,6.769798744524877,0,7.588801545232658
4.566811135,flexion,-1.6525115165200763,8.766796145357295,0,7.749250589066848
4.600202728,flexion,-1.520566150188845,10.86417289648887,0,7.842965974705347
4.633495944,flexion,-3.7101574018603642,12.894091828035739,0,7.951089448825759
4.666788439,flexion,-0.8149373711004162,15.331267549732196,0,7.629360183918547
4.7001106,flexion,-0.8554677733370417,17.876965220560084,0,7.308166723675759
4.733429646,flexion,-0.37186030863410746,20.48123549164235,0,6.783416791881906
4.766737119,flexion,0.13811681157662314,23.183739330269418,0,6.24685530399126
4.800192513,flexion,1.0923896367026813,25.782631364364697,0,5.701061762541035
4.833585709,flexion,2.3137033783985332,28.325634156516248,0,5.167062760039679
4.866831986,flexion,1.2089698104692315,30.827934327630786,0,4.658461270560274
4.900104082,flexion,1.7795052670960545,33.33089894144065,0,4.180116659516946
4.933680125,flexion,2.180124680728038,35.64325285072696,0,3.7091332540916575
4.966948094,flexion,2.123531588160229,37.818901339546215,0,3.292988629261891
5.000107386,flexion,2.0383947511739935,39.85827899091326,0,2.9984609797507207
5.033458292,flexion,1.9813834612589067,41.77216334739229,0,2.811594190760789
5.066933493,flexion,1.9219122292867774,43.61954494211189,0,2.6656596208900427
5.100356416,flexion,1.846679856799561,45.29955223560538,0,2.6006650760087613
5.133376604,flexion,1.794029415046626,46.86359962981549,0,2.5698841329884075
5.166721839,flexion,1.7674263206509822,48.404225346967074,0,2.5368051901594617
5.200264919,flexion,-1.1793129433531002,49.838240400723926,0,2.568283192686168
5.233463666,flexion,1.69067274060566,51.20263627364402,0,2.676303438136866
5.266930733,flexion,1.2839867198488712,52.53788337257676,0,2.7848664689467624
5.300416023,flexion,1.630287859924792,53.74133393700743,0,2.917377979724769
5.333604641,flexion,1.6169836124769212,54.99016738204338,0,3.0254136011305506
5.366732143,flexion,1.2808916105142656,56.18079239765342,0,3.182359616681037
5.400327152,flexion,-1.5686701132317495,57.36034054424399,0,3.2603873230036675
5.433469222,flexion,0.056164231219648864,58.532934683794316,0,3.363416500885984
5.466775443,flexion,1.598823940460153,59.733171440742765,0,3.4332896812536484
5.500346105,flexion,0.4428366865093567,60.87680601712736,0,3.468738364124338
5.533442648,flexion,0.8104087763740315,61.978270339586466,0,3.510817994584625
5.566811368,flexion,0.5706444260423577,63.14641034057356,0,3.526511417119772
5.60020237,flexion,0.8331995167536184,64.27869471175025,0,3.4421388909935957
5.633517698,flexion,1.064196012170328,65.43603767176964,0,3.3819509339263583
5.666741783,flexion,0.6296499400227578,66.54129036936914,0,3.2461923264365
5.700122475,flexion,0.9960503224343049,67.60501095248794,0,3.126904322789575
5.733374093,flexion,0.9978419222725454,68.70876507775353,0,2.9545004168426843
5.766873841,flexion,0.8900618149861605,69.74610584180073,0,2.725531143383916
5.800109478,flexion,1.2628945073274749,70.74504472388085,0,2.4987522771550013
5.833470894,flexion,1.1030370314550677,71.68650859838546,0,2.2496580032011555
5.866739744,flexion,1.4287160876336606,72.58552717973201,0,2.0181432581349705
5.900211298,flexion,1.3776997390125576,73.37745380401417,0,1.7729822255300491
5.933431145,flexion,1.3349601089937266,74.0810681351416,0,1.5477451308126515
5.966758907,flexion,1.2953980513643537,74.71042399127246,0,1.3137314786435847
6.000185256,flexion,1.2573222821956114,75.22553203418488,0,1.1529832329027567
6.033578041,flexion,1.2074783597446883,75.6570589153628,0,1.060040530595434
6.06692537,flexion,1.1720248760237455,76.02382524887506,0,1.1323426752147325
6.100111534,flexion,1.1392946101035104,76.3063379982488,0,1.2436156185664855
6.133379983,flexion,1.0937738700154527,76.51921466513967,0,1.3103502096688155
6.166744144,flexion,1.06310398429152,76.66788136464014,0,1.3225908397663741
6.200101201,flexion,1.030089138863552,76.7459434599713,0,1.2622287530549512
6.233599015,flexion,-0.16531313275046705,76.76374019726514,0,1.177737511746412
6.26677018,flexion,-0.08701650655216978,76.76649436610033,0,1.0636342883620562
6.300189466,flexion,0.037670497493420184,76.76909053044945,0,1.0055257834620936
6.333537907,flexion,0.48946959483432506,76.771709856874,0,0.9894968474029564
6.366806607,flexion,-0.10261230087458317,76.7745294722307,0,0.978962337714365
6.400250328,flexion,-0.17981207253675158,76.76809429723512,0,0.8937123724281791
6.433386016,flexion,-1.0100819140065114,76.73865694379262,0,0.2353881711856601
6.46679411,flexion,51.71655103398165,76.73412826036069,0,0.12459568966473064
6.500384129,flexion,-1.020586959003169,76.67667299472811,0,-0.41942535582958773
6.533476515,flexion,-1.0421254255001218,76.601026418874,0,-0.9581111697859207
6.566808715,flexion,-1.1055853349087321,76.47307928503066,0,-1.5341498317202222
6.600104115,flexion,-1.1277465162368905,76.28342637319359,0,-2.1521259741718697
6.633471212,flexion,-1.1596348238910328,76.07565439893844,0,-2.7415138016124576
6.666919131,flexion,-1.2361144954161956,75.682096017923,0,-3.3531161442077844
6.700187921,flexion,54.721174177292305,75.13434624731948,0,-3.80402807294905
6.733660047,flexion,-1.4197780169367578,74.42303954544641,0,-4.3545905013607555
6.766850168,flexion,-1.4886698749206981,73.50589264190023,0,-4.702357429645815
6.800176768,flexion,53.15929613751265,72.4354424370765,0,-4.925069598424672
6.833454695,flexion,-1.681810233157167,71.18457975729139,0,-5.208947569197108
6.866779641,flexion,-1.7786531640042789,69.75750944256788,0,-5.377569967737449
6.900159351,flexion,-1.8979387939390717,68.105692331006,0,-5.426241322949521
6.933417311,flexion,-1.974157111822116,66.33813257631682,0,-5.330351122814151
6.966873326,flexion,-2.053312904437479,64.3578492940057,0,-5.12639877211135
7.000103172,flexion,-2.092926955821282,62.30420844737363,0,-4.749523392621489
7.033617097,flexion,-2.151544466608118,60.148860969337264,0,-4.415096574158495
7.066782471,flexion,-2.191668253160162,57.98834372000732,0,-4.013275988343231
7.100206375,flexion,-2.2051903552923937,55.64234537492756,0,-3.539376627597254
7.133416554,flexion,-2.225149840500551,53.344501805223445,0,-3.0142021389112648
7.166766057,flexion,-2.215008586341663,50.99023505109314,0,-2.4202595694604057
7.200197064,flexion,-2.1721447109988974,48.74649899738891,0,-1.8585606200839428
7.233469241,flexion,-2.1388957668979143,46.57543899936026,0,-1.3295294382487783
7.266807994,flexion,-2.088669222581781,44.439610333562065,0,-0.8597246227692783
7.300188916,flexion,-2.0085379634529574,42.48298503429111,0,-0.45804601865628974
7.333467575,flexion,-1.951367758623047,40.65010896018387,0,-0.19574886655119617
7.36675475,flexion,-1.8927495111338568,38.8870629898689,0,-0.2124234562468214
7.400305134,flexion,-1.8193163362297922,37.29354338994734,0,-0.4326285961556447
7.433382571,flexion,-1.7660368258468009,35.76898236137715,0,-0.7562906606323816
7.466811975,flexion,-1.714270498092046,34.399505963707995,0,-0.9867853773707386
7.50016221,flexion,-1.6641451500844213,33.20859348405885,0,-1.1944377678637714
7.533490182,flexion,-1.5992582161041078,32.005699973115675,0,-1.2079638532905457
7.566886263,flexion,-1.552593957488094,30.938121497577942,0,-1.175074562082331
7.60026946,flexion,-1.5313047408814096,29.899491762057387,0,-1.7153926981112546
7.633440675,flexion,-1.5057656752519835,28.94128649455478,0,-2.381535497675016
7.666956313,flexion,-1.5041069571262733,28.141247262586415,0,-3.246338438065814
7.70017089,flexion,-1.5323490421409813,27.161159439077196,0,-3.9413585629253105
7.733433028,flexion,-1.5721031845974704,26.07593687353369,0,-4.642491134055415
7.766759497,flexion,-1.6270080454058986,24.85518670804033,0,-5.278478634577193
7.800183321,flexion,-1.7137962098762873,23.534318368992853,0,-5.803602260040888
7.833444036,flexion,-1.7900519777284558,22.011999335715455,0,-6.287328446394361
7.866794531,flexion,-1.8717015909628665,20.41881669877573,0,-6.537229203722687
7.900186204,flexion,-1.9795825010707429,18.551037647344245,0,-6.586383849912569
7.933447469,flexion,-2.057192460718003,16.569693439529292,0,-6.503407998842711
7.966891421,flexion,-2.124676717799868,14.375748828563783,0,-6.200544965843232
8.000262095,flexion,-2.1899411624618383,12.130365402345792,0,-5.819537718857407
8.03346007,flexion,-2.229249390864542,9.80004825434322,0,-5.254779740668857
8.06672889,flexion,-2.2492875628810527,7.360299515670569,0,-4.593904152307653
8.100232916,flexion,0.8067100619904528,5.0040344327342,0,-3.929396506726634
8.1334616,flexion,-0.6566146732546508,2.6982568142766885,0,-3.1984440905526914
8.166805623,flexion,-2.1346097424824713,0.4439679242775206,0,-3.74868918969633
8.200194,flexion,0.13676179629507265,0.002751014896585817,0,-2.123679208302089
8.23346269,flexion,-0.07313734642843248,0.005988921183225971,0,-0.35170758103254074
8.266758491,flexion,-0.16516457146804922,0.009121806175637364,0,1.0717480063458946
8.300154182,flexion,0.024031789945235058,0.01157266250102289,0,1.765607319345511
8.33344756,flexion,-0.06631060056007668,0.014040577822431757,0,2.0774631885809365
8.366894869,flexion,1.1928990085784337,0.30358029073289,0,3.730697138492256
8.400207873,flexion,-12.903271497236808,0.8796145086878109,0,5.21155006432307
8.433470421,flexion,-46.7232427198799,1.775756312461334,0,6.25496220968213
8.466765341,flexion,-1.684767551388508,3.0680140194450174,0,7.132428846228668
8.500221105,flexion,1.8389546854708512,4.453986535240727,0,7.8586786091478285
8.533499403,flexion,1.9722272383494448,6.19862285541908,0,8.444004035801461
8.566792429,flexion,-4.158152397525801,8.188718532330398,0,8.572959118382487
8.600221874,flexion,-1.6276100918786962,10.528258263522709,0,8.452203496325078
8.63346782,flexion,-1.5988319380560185,12.914128959935242,0,8.225567253156784
8.666860816,flexion,-1.8689705784922563,15.59790909517194,0,7.797374641994728
8.700211591,flexion,-0.7726858890899988,18.135693412677334,0,7.419859304947273
8.733449462,flexion,-0.4637660930358607,20.80437659483182,0,6.870010154078922
8.766835475,flexion,0.5259855528799235,23.56457204678448,0,6.16349140656641
8.800184316,flexion,1.3988963066810014,26.287733609429683,0,5.492018038042092
8.833463556,flexion,0.9012821772394906,28.974771850795847,0,4.838474514801018
8.866858355,flexion,2.167740249875622,31.598319086670916,0,4.141086165315765
8.900204882,flexion,2.2847823524551876,33.95103957130102,0,3.7733239026464678
8.933533085,flexion,2.2193369379445835,36.239736763310155,0,3.3300641859169278
8.966737483,flexion,2.1326531283296273,38.45218580452272,0,2.7984442720747045
9.00015219,flexion,2.0705660064136904,40.53062774325534,0,2.429292414648141
9.033462428,flexion,2.0072314153708195,42.48768536278181,0,2.1636689690639166
9.06681651,flexion,1.9318540656041394,44.31816977276876,0,1.9438059489282116
9.100200117,flexion,1.875740279737905,46.08130994242982,0,1.7833500873525647
9.133473296,flexion,1.8191218064423795,47.723514331874604,0,1.6652675862855375
9.166741104,flexion,1.74946311434446,49.15987025052798,0,1.6889440670608276
9.200156221,flexion,1.6989220441522772,50.57319000879887,0,1.6966255456797525
9.233480166,flexion,1.6495664324128745,51.84257025581893,0,1.8085499431491852
9.266864735,flexion,1.5847567104560818,53.01762899131459,0,1.9810031787981002
9.300192948,flexion,1.5540811745835021,54.146829449291744,0,2.1631327076317413
9.333461477,flexion,1.531736445874187,55.149747623033306,0,2.434966479256389
9.366842811,flexion,1.5103801089948723,56.174152144971636,0,2.6891254032551135
9.400194878,flexion,0.5238379093863196,57.13881748333018,0,2.966888668381159
9.433443851,flexion,0.5620004115650584,58.09520625789917,0,3.2200645144064737
9.466953057,flexion,-18.435789515855717,59.08833271648934,0,3.4105401165627485
9.500146143,flexion,0.27230882529622896,59.94858912524887,0,3.662984535916511
9.53345545,flexion,0.03607389681445872,60.9211988158904,0,3.859063089988547
9.566771519,flexion,-0.056264987110368536,61.96376438596638,0,3.9789712500025685
9.600107417,flexion,0.28001211308625945,63.04054844662097,0,3.99070116642407
9.633419859,flexion,1.5729626387291442,64.14029485178231,0,3.9593315709048333
9.666798748,flexion,1.5749304816966152,65.2850717399041,0,3.8830750058060217
9.700197745,flexion,1.5779540087659325,66.40347448536167,0,3.7728196683762767
9.733444573,flexion,-1.5193616521284343,67.5245149821426,0,3.584917202387489
9.766759881,flexion,0.5102130887152377,68.64071840494854,0,3.349012868820163
9.80022296,flexion,0.870520856843918,69.74987431077238,0,3.1148253273403905
9.833398994,flexion,1.0666276992096488,70.82211959329732,0,2.8662485817236187
9.866875538,flexion,0.916151436459653,71.81482444111279,0,2.537299406884009
9.900115924,flexion,1.475451728921857,72.78112460342786,0,2.231266583471496
9.9335251,flexion,1.4380333916785557,73.6925121928393,0,1.8780365607425855
9.966738164,flexion,1.382260524646592,74.48712431602266,0,1.5393609124613512
10.000183659,flexion,1.342002963689332,75.14429415124572,0,1.2362739668943878
10.033468008,flexion,1.3030833016138519,75.73286729018542,0,0.9835589473703538
10.066794207,flexion,1.2633315087130497,76.2717598469972,0,0.9308639292184246
10.100265181,flexion,1.2151773015080298,76.71615524485658,0,1.0432944513764726
10.133468126,flexion,1.1799316510930824,77.09549886202001,0,1.2207841810779319
10.16675507,flexion,1.1454132315423236,77.39011589757662,0,1.3381549144228329
10.200181178,flexion,1.1007581630324326,77.61435493528434,0,1.2826055199590427
10.233484504,flexion,1.0684890570087493,77.77466316226682,0,1.1763356507653122
10.266822685,flexion,1.0372992908430554,77.8633368498677,0,1.1232189153266081
10.3003048,flexion,-1.0252794223725032,77.87903938309776,0,0.9555142577412917
10.333428484,flexion,-0.0868170194338808,77.86435118618671,0,0.41370072744984937
10.366777667,flexion,-0.14185412826550492,77.86721061795173,0,0.3334595667533875
10.400282414,flexion,-1.0267711095528138,77.81369996677923,0,-0.16289802399210643
10.433634973,flexion,-1.0465508407848425,77.76148774115694,0,-0.5152299634000966
10.466937316,flexion,-1.0693144977609979,77.68435631961802,0,-0.9434681595228052
10.500268975,flexion,-1.089772940611345,77.55908968388019,0,-1.3926684278720012
10.533432375,flexion,-1.1018860345205779,77.38574064737243,0,-1.7507332125153927
10.566796125,flexion,-1.1760361221290645,77.10753761203533,0,-2.336988756168436
10.600191956,flexion,-1.1934143996259323,76.73225662893495,0,-2.8543951037913566
10.633426451,flexion,-1.2659046031628693,76.23226373712875,0,-3.33607732906835
10.666792506,flexion,-1.3753667075458451,75.59292354455776,0,-3.7703837477093187
10.700228963,flexion,-1.4437265025011454,74.80459169333004,0,-4.111838181130694
10.733448169,flexion,-1.5101938748279142,73.8094149288157,0,-4.468916008915941
10.767143228,flexion,-1.658581664487786,72.79303861057585,0,-4.719388904865613
10.800199244,flexion,-1.6743363230168098,71.67399869340542,0,-5.031716645948429
10.833466861,flexion,-1.810022059790458,70.24496704882162,0,-5.119019180455881
10.866753184,flexion,-1.852144430315409,68.60186787737612,0,-5.050900809527189
10.900163633,flexion,-1.934010929060353,66.85650179952948,0,-4.937929109639471
10.93342573,flexion,-2.0332160867490883,64.9789562856269,0,-4.717527585000487
10.966718456,flexion,-2.0619304956472684,62.925714975319714,0,-4.422167398869443
